"Abingdon.RD","Alcester.RD","Alnwick.RD","Alston.with.Garrigill.RD","Alton.RD","Amersham.RD","Amesbury.RD","Ampthill.RD","Andover.RD","Ashbourne.RD","Ashby.de.la.Zouch.RD","Atcham.RD","Axbridge.RD","Axminster.RD","Aylesbury.RD","Aysgarth.RD","Bagshot.RD","Bakewell.RD","Banbury.RD","Barnack.RD","Barnard.Castle.RD","Barnstaple.RD","Barrow.upon.Soar.RD","Basford.RD","Basingstoke.RD","Bathavon.RD","Battle.RD","Beaminster.RD","Bedale.RD","Bedford.RD","Belford.RD","Bellingham.RD","Belper.RD","Berkhamstead.RD","Beverley.RD","Bideford.RD","Biggleswade.RD","Billesdon.RD","Bingham.RD","Blaby.RD","Blackburn.RD","Blackwell.RD","Blandford.RD","Blofield.and.Flegg.RD","Blyth.RD","Border.RD","Boston.RD","Bowland.RD","Brackley.RD","Bradfield.RD","Bradford.and.Melksham.RD","Braintree.RD","Braughing.RD","Bridge.Blean.RD","Bridgnorth.RD","Bridgwater.RD","Bridlington.RD","Bridport.RD","Brixworth.RD","Broadwoodwidger.RD","Bromsgrove.RD","Bromyard.RD","Buckingham.RD","Bucklow.RD","Bullingdon.RD","Burnley.RD","Caistor.RD","Calne.and.Chippenham.RD","Camelford.RD","Cannock.RD","Castle.Donington.RD","Castle.Ward.RD","Chailey.RD","Chanctonbury.RD","Chapel.en.le.Firth.RD","Chard.RD","Cheadle.RD","Chelmsford.RD","Cheltenham.RD","Chester.le.Street.RD","Chester.RD","Chesterfield.RD","Chesterton.RD","Chichester.RD","Chipping.Norton.RD","Chorley.RD","Cirencester.RD","Clare.RD","Clitheroe.RD","Clowne.RD","Clun.RD","Clutton.RD","Cockermouth.RD","Congleton.RD","Cookham.RD","Cosford.RD","Cranbrook.RD","Crediton.RD","Crickdale.and.Wootton.Bassett.RD","Croft.RD","Cuckfield.RD","Darlington.RD","Dartford.RD","Daventry.RD","Deben.RD","Depwade.RD","Derwent.RD","Devizes.RD","Disley.RD","Docking.RD","Doncaster.RD","Dorcheser.RD","Dore.and.Bredwardine.RD","Dorking.and.Horley.RD","Dover.RD","Downham.RD","Drayton.RD","Driffield.RD","Droitwich.RD","Droxford.RD","Dulverton.RD","Dunmow.RD","Durham.RD","Dursley.RD","E.Ashford.RD","E.Dean.RD","E.Kesteven.RD","E.Retford.RD","Easington.RD","Easingwold.RD","East.Elloe.RD","Easthampstead.RD","Eastry.RD","Elham.RD","Ellesmere","Ellesmere.RD","Elstree.RD","Ely.RD","Ennerdale.RD","Epping.and.Ongar.RD","Erpingham.RD","Eton.RD","Evesham.RD","Faringdon.RD","Flaxton.RD","Forehoe.and.Henstead.RD","Freebridge.Lynn.RD","Frome.RD","Fylde.RD","Gainsborough.RD","Garstang.RD","Gipping.RD","Glanford.Brigg.RD","Glendale.RD","Gloucester.RD","Godstone.RD","Goole.RD","Grimsby.RD","Guildford.RD","Hailsham.RD","Halstead.RD","Haltwhistle.RD","Hambleton.RD","Hartismere.RD","Hartley.Wintney.RD","Hatfield.RD","Helmsley.RD","Hemel.Hampstead.RD","Hemsworth.RD","Henley.RD","Hepton.RD","Hereford.RD","Hertford.RD","Hexham.RD","Highworth.RD","Hitchin.RD","Holderness.RD","Hollingbourn.RD","Honiton.RD","Horncastle.RD","Horsham.RD","Howden.RD","Hungerford.RD","Huntingdon.RD","Isle.of.Axholme.RD","Isle.of.Wight.RD","Kerrier.RD","Kettering.RD","Ketton.RD","Kidderminster.RD","Kingsbridge.RD","Kingsclere.and.Whitchurch.RD","Kington.RD","Kirkbymoorside.RD","Kiverton.Park.RD","Lancaster.RD","Lanchester.RD","Langport.RD","Launceston.RD","Ledbury.RD","Leek.RD","Leominster.and.Wigmore.RD","Lexden.and.Winstree.RD","Leyburn.RD","Lichfield.RD","Liskeard.RD","Loddon.RD","Long.Ashton.RD","Lothingland.RD","Louth.RD","Ludlow.RD","Lunesdale.RD","Luton.RD","Lutterworth.RD","Lydney.RD","M.Westmorland.RD","Macclesfield.RD","Maidstone.RD","Maldon.RD","Malling.RD","Malmsbury.RD","Malton.RD","Market.Borough.RD","Market.Harborough.RD","Marlborough.and.Ramsbury.RD","Marshland.RD","Martley.RD","Masham.RD","Melford.RD","Melton.and.Belvoir.RD","Mere.and.Tisbury.RD","Meriden.RD","Midhurst.RD","Mildenhall.RD","Millom.RD","Mitford.and.Launditch.RD","Morpeth.RD","N.Cotswold.RD","N.Kesteven.RD","N.Witchford.RD","Nantwich.RD","New.Forest.RD","Newark.RD","Newbury.RD","Newcastle.under.Lyme.RD","Newent.RD","Newmarket.RD","Newport.Pagnell.RD","Newton.Abbot.RD","Nidderdale.RD","Norham.and.Islandshires.RD","Norman.Cross.RD","Northallerton.RD","Northampton.RD","Northleach.RD","Northwich.RD","Norton.RD","Oakham.RD","Okehampton.RD","Osgoldcross.RD","Oswestry.RD","Oundle.and.Thrapston.RD","Penrith.RD","Pensitone.RD","Pershore.RD","Peterborough.RD","Petersfield.RD","Petworth.RD","Pewsey.RD","Pickering.RD","Ploughley.RD","Plympton.St.Mary.RD","Pocklington.RD","Preston.RD","Reeth.RD","Repton.RD","Richmond.RD","Ringwood.and.Fordingbridge.RD","Ripon.and.Pateley.Bridge.RD","Rochford.RD","Romney.Marsh.RD","Romsey.and.Stockbridge.RD","Ross.and.Whitchurch.RD","Rothbury.RD","Rotherham.RD","Rugby.RD","Runcorn.RD","S.Cambridgeshire.RD","S.Kesteven.RD","S.Molton.RD","S.Westmorland.RD","Saffron.Walden.RD","Salisbury.and.Wilton.RD","Samford.RD","Scarborough.RD","Sedbergh.RD","Sedgefield.RD","Seisdon.RD","Selby.RD","Settle.RD","Sevenoaks.RD","Shaftesbury.RD","Sheppey.RD","Shepton.Mallet.RD","Sherborne.RD","Shifnal.RD","Shipston.on.Stour.RD","Skipton.RD","Smallburgh.RD","Sodbury.RD","Southam.RD","Southwell.RD","Spalding.RD","Spilsby.RD","St.Albans.RD","St.Austell.RD","St.Faiths.and.Aylsham.RD","St.Germans.RD","St.Ives.RD","St.Neots.RD","St.Thomas.RD","Stafford.RD","Startforth.RD","Stockton.RD","Stokesley.RD","Stone.RD","Stratford.upon.Avon.RD","Stratton.RD","Strood.RD","Stroud.RD","Sturminster.RD","Sunbury.on.Thames","Sunderland.RD","Swaffham.RD","Swale.RD","Tadcaster.RD","Tarvin.RD","Taunton.RD","Tavistock.RD","Tenbury.RD","Tendring.RD","Tenterden.RD","Tetbury.RD","Thedwastre.RD","Thingoe.RD","Thirsk.RD","Thornbury.RD","Thorne.RD","Thorney.RD","Tintwistle.RD","Tiverton.RD","Tonbridge.RD","Torrington.RD","Totnes.RD","Towcester.RD","Truro.RD","Tutbury.RD","Uckfield.RD","Uppingham.RD","Upton.upon.Severn.RD","Uttoxeter.RD","W.Ashford.RD","W.Dean.RD","W.Kesteven.RD","W.Lancashire.RD","Wadebridge.RD","Wainford.RD","Wakefield.RD","Wallingford.RD","Walsingham.RD","Wantage.RD","Ware.RD","Wareham.and.Purbeck.RD","Warminster.and.Westbury.RD","Warmley.RD","Warrington.RD","Warwick.RD","Watford.RD","Wath.RD","Wayland.RD","Weardale.RD","Wellingborough.RD","Wellington.RD","Wellington.RD","Wells.RD","Welton.RD","Welwyn.RD","Wem.RD","Weobley.RD","West.Penwith.RD","Wetherby.RD","Wharfedale.RD","Whiston.RD","Whitby.RD","Wigan.RD","Wigton.RD","Williton.RD","Wimborne.and.Cranborne.RD","Wincanton.RD","Winchester.RD","Windsor.RD","Wing.RD","Winslow.RD","Wisbech.RD","Witney.RD","Wokingham.RD","Worksop.RD","Worthing.RD","Wortley.RD","Wycombe.RD","Yeovil.RD","Aberaeron.RD","Abergavenny.RD","Aberystwyth.RD","Aethwy.RD","Aled.RD","Brecknock.RD","Builth.RD","Cardiff.RD","Carmarthen.RD","Ceiriog.RD","Cemaes.RD","Chepstow.RD","Cowbridge.RD","Crickhowell.RD","Deudraeth.RD","Dolgellau.RD","Edeyrnion.RD","Forden.RD","Gower.RD","Gwyrfai.RD","Haverfordwest.RD","Hawarden.RD","Hay.RD","Hiraethog.RD","Holywell.RD","Knighton.RD","Llandeilo.RD","Llanelli.RD","Llanfyllin.RD","Llantrisant.and.Llantwit.Fardre.RD","Lleyn.RD","Machynlleth.RD","Maelor.RD","Magor.and.St.Mellons.RD","Monmouth.RD","Nant.Conway.RD","Narberth.RD","Neath.RD","New.Radnor.RD","Newcastle.Emlyn.RD","Newtown.and.Llanidloes.RD","Ogwen.RD","Pembroke.RD","Penllyn.RD","Penybont.RD","Pontardawe.RD","Pontypool.RD","Rhayader.RD","Ruthin.RD","St.Asaph.RD","Teifiside.RD","Tregaron.RD","Twrcelyn.RD","Valley.RD","Vaynor.and.Penderyn.RD","Wrexham.RD","Ystradgynlais.RD"
0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,16,0,0,0,0,0,11,11,9,1,1,0,0,1,1,10,0,3,0,0,0,3,0,0,34,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,0,3,1,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,49,0,0,0,0,0,0,19,0,1,0,1,0,1,6,0,0,17,0,10,0,0,0,0,0,0,0,0,0,0,35,0,15,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,5,1,0,0,0,0,0,0,1,2,4,31,0,0,0,0,4,4,42,1,0,0,0,0,0,0,4,4,1,0,0,0,0,4,0,0,7,0,0,0,0,0,6,0,0,0,0,10,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,6,0,0,9,0,1,0,0,0,0,1,1,18,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,0,2,0,0,0,0,2,0,0,0,1,0,2,0,5,0,0,0,1,0,0,0,1,8,27,0,0,0,1,0,6,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,3,5,0,0,0,0,0,0,0,0,0,11,5,3,0,0,0,2,0,0,1,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,6,0,0,1,0,1,9,0,0,6,0,0,0,0,0,0,0,0,0,2,0,33,0,0,0,0,0,0,0,11,9,24,0,0,1,0,0,8,0,0,0,1,4,0,0,0,1,0,0,0,1,8,3,0,0,0,9,0,5,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,2,8,0
1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,2,0,3,0,0,0,0,0,4,3,5,0,0,0,1,0,1,0,0,0,0,0,0,38,0,0,30,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,1,5,0,3,1,4,0,0,0,0,1,0,1,11,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,4,0,0,0,0,0,0,10,0,1,0,2,0,0,3,0,0,25,0,3,7,0,0,0,0,0,0,0,1,0,27,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,0,25,0,0,0,0,9,7,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5,1,0,11,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,1,3,9,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,2,0,0,1,3,4,1,0,7,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,2,0,0,36,1,10,0,2,0,3,0,0,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,13,12,3,0,0,0,2,0,11,0,0,0,0,1,0,0,0,2,0,0,0,0,5,0,8,0,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0
0,5,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,4,7,0,0,0,0,10,8,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,38,0,1,0,5,9,0,2,0,0,0,0,1,0,1,0,0,4,0,1,1,0,0,0,0,0,4,6,0,7,1,0,2,0,3,1,1,3,10,0,0,0,0,0,0,1,0,0,17,5,0,0,0,0,0,7,0,11,1,0,2,2,18,0,2,0,3,0,1,0,0,0,16,0,4,1,0,0,0,0,0,2,0,0,2,45,0,41,0,4,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,6,0,0,1,0,0,1,0,0,5,0,0,2,0,0,0,0,0,20,2,41,0,0,2,0,0,0,33,1,0,0,0,0,1,0,0,9,6,0,0,1,0,0,0,4,14,1,0,0,0,0,5,0,0,0,0,0,1,13,0,4,0,1,0,0,0,15,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,19,0,0,13,0,0,37,0,2,0,0,0,0,3,6,35,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,0,1,0,0,21,0,0,1,0,0,0,1,2,0,1,8,0,0,0,0,0,0,0,2,0,0,0,2,22,21,0,1,0,0,0,5,0,3,1,3,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13,0,0,5,0,0,0,0,0,0,1,1,0,0,0,6,11,0,0,0,19,0,0,38,7,1,0,16,0,9,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,9,0,0,0,0,0,9,0,0,0,9,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,16,6,0,0,0,0,0,0,14,0,0,0,0,6,0,0,0,2,0,0,0,0,3,7,8,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,1,0,2,17,0
0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,12,5,6,0,0,0,1,31,12,2,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,15,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,4,2,14,3,1,0,1,0,0,3,0,3,17,0,0,0,1,1,0,0,0,1,9,6,0,1,3,0,0,1,0,6,0,0,0,2,2,0,0,0,3,0,7,3,1,0,9,0,0,6,0,0,0,0,0,7,0,0,1,43,0,57,0,2,1,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,2,1,0,0,0,2,18,0,2,0,0,1,2,0,0,9,0,0,1,0,0,0,0,0,1,4,24,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,4,0,10,0,0,0,0,1,14,0,1,0,0,34,0,23,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,0,1,1,0,5,0,0,0,0,0,14,0,0,20,0,6,0,0,0,0,2,16,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2,0,0,0,0,9,0,2,0,0,0,1,2,1,0,0,17,0,0,0,0,17,0,0,4,0,0,1,1,11,12,0,2,0,0,0,0,0,9,0,1,0,19,0,0,0,2,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,4,0,0,10,10,3,1,0,0,11,0,0,38,7,2,0,15,0,6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5,0,2,0,3,2,0,0,5,0,1,1,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,11,10,0,0,0,4,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,24,0
1,7,0,0,0,1,0,0,0,4,0,0,1,0,0,0,1,1,15,0,0,0,1,11,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,10,0,2,0,5,25,0,10,0,0,0,0,0,0,0,0,0,9,0,2,0,1,0,0,1,0,17,21,9,3,1,0,0,0,2,0,0,5,4,0,2,0,1,2,0,2,0,0,0,0,0,0,0,1,0,1,0,3,3,3,2,3,8,0,5,1,4,0,4,1,0,0,13,0,3,7,0,0,0,0,0,0,0,1,2,43,0,46,0,0,0,2,0,0,1,0,0,1,0,4,1,4,0,0,3,0,0,1,0,2,0,0,5,0,0,0,0,12,13,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,3,0,14,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,3,1,0,1,0,0,7,1,0,7,0,0,0,0,0,3,17,0,0,0,57,1,1,2,4,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,2,0,2,4,0,1,0,3,0,0,0,0,7,0,0,1,0,0,12,0,3,0,0,0,0,1,6,22,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,7,1,0,3,0,0,2,2,8,3,0,1,4,0,0,8,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,4,0,0,1,0,0,0,7,0,1,14,32,6,2,0,0,9,0,0,35,2,0,0,15,0,11,0,1,0,0,0,0,0,0,0,1,2,7,0,0,0,5,0,6,0,0,0,0,0,0,0,1,0,1,0,4,0,0,3,0,1,2,0,0,0,0,7,0,0,0,1,0,0,0,17,4,0,0,0,2,0,0,6,0,0,0,0,3,0,0,0,1,0,0,0,0,2,1,0,0,2,10,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,1,0
1,0,0,0,0,0,1,0,0,22,1,1,3,0,1,0,1,1,21,0,3,0,0,9,8,12,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,4,0,12,0,6,8,0,9,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,11,5,11,7,0,1,0,0,0,0,0,8,7,0,1,1,0,3,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,2,0,3,6,1,3,0,4,0,1,0,0,0,6,0,1,8,0,0,0,0,0,2,0,2,0,44,0,57,0,1,0,10,1,1,3,0,0,0,0,2,3,3,0,0,2,0,0,0,0,0,0,2,6,1,0,0,0,11,4,1,0,5,1,0,0,0,0,2,0,0,1,0,0,0,2,0,5,0,11,0,0,0,11,0,0,1,1,0,0,0,0,0,0,0,1,5,0,1,0,2,21,2,4,4,0,0,0,0,1,3,1,0,0,0,40,0,6,3,5,0,0,1,0,0,4,4,0,0,10,0,1,0,0,0,12,1,2,21,0,0,1,20,1,12,0,0,21,0,0,7,0,0,16,0,7,0,1,0,0,1,15,4,0,0,1,1,0,0,0,3,6,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,1,12,0,5,0,0,1,0,4,1,2,0,35,0,0,0,0,4,2,1,4,0,2,3,1,11,3,0,0,15,1,0,1,0,5,2,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,13,39,0,2,0,0,12,0,0,23,7,2,0,2,0,2,0,0,0,0,0,0,1,0,0,2,2,3,0,0,0,1,0,10,0,0,0,0,0,0,0,5,0,0,1,0,0,0,4,2,0,3,0,0,2,0,1,0,0,0,2,0,0,0,11,0,0,0,3,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,9,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,1,1,0
0,0,0,0,1,1,0,0,4,16,0,3,1,0,0,16,12,0,35,0,7,0,4,10,0,12,0,0,0,1,1,0,3,0,0,0,0,0,2,0,0,1,0,4,0,14,14,0,12,0,0,0,0,0,1,0,0,0,25,0,1,0,1,2,0,1,0,2,11,8,2,1,0,0,0,0,2,0,57,5,0,0,5,4,0,0,11,0,0,0,11,0,1,1,0,0,13,0,0,2,0,5,0,43,0,14,0,16,0,2,8,0,0,9,0,0,0,0,0,0,0,0,3,0,2,0,19,0,19,0,0,0,4,0,0,0,0,0,0,2,6,2,55,0,0,6,0,0,0,0,0,1,9,1,1,0,0,0,6,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,1,0,12,0,7,0,0,0,13,0,0,4,1,0,0,0,7,0,0,0,0,8,0,2,0,0,6,0,3,6,5,0,0,0,0,3,7,0,0,0,45,2,20,1,4,0,0,0,0,0,4,1,0,0,4,0,1,0,0,0,12,0,0,4,0,0,0,1,0,0,0,0,38,0,0,2,0,0,24,0,16,0,1,0,0,0,9,8,0,0,0,3,0,0,0,5,23,0,0,0,17,7,0,0,0,0,0,0,2,0,11,0,1,16,0,11,0,0,0,0,2,0,0,0,46,1,1,0,3,1,2,1,0,2,0,10,7,2,8,0,2,18,1,0,0,0,0,7,2,2,0,0,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,12,0,0,2,29,3,2,2,0,4,0,3,34,4,6,0,12,0,0,1,0,0,0,0,0,0,0,0,3,7,4,2,0,0,2,0,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,3,0,0,0,1,1,7,1,0,0,0,0,0,0,0,7,4,0,0,3,6,0,0,7,0,0,0,0,5,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,1,13,1,0,0,1,3,0,1,0
0,1,0,0,1,0,0,0,0,18,1,2,0,1,0,4,1,0,54,1,2,0,3,12,12,18,0,0,0,15,0,0,7,0,0,0,0,0,3,0,0,1,0,4,0,8,19,0,10,0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,1,0,1,7,19,5,4,1,1,1,0,0,0,1,30,20,4,5,5,0,2,0,2,0,0,3,7,0,2,10,0,0,6,0,1,5,0,1,1,19,1,10,2,6,0,4,0,0,0,9,4,1,0,0,0,0,0,1,0,5,6,0,24,0,31,0,3,0,9,2,0,3,1,0,0,0,10,0,23,2,0,17,0,0,0,0,4,0,16,6,0,1,0,0,5,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,19,0,16,0,0,0,5,0,0,3,0,1,0,0,4,0,0,0,2,7,0,1,0,0,34,1,0,4,4,13,0,0,0,1,0,0,0,0,27,0,26,25,6,0,1,0,1,0,0,1,0,0,8,0,0,0,0,0,24,0,5,9,0,0,0,23,0,0,0,0,21,0,0,5,3,0,40,0,11,0,0,0,0,6,7,13,1,0,0,3,0,0,0,0,27,0,0,0,14,2,0,0,0,0,1,0,1,0,1,0,12,13,0,0,0,0,0,0,1,0,2,3,31,0,2,1,0,0,3,21,3,4,1,3,7,11,9,1,0,24,0,0,2,0,3,2,1,8,0,26,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,18,42,0,9,0,0,13,3,0,61,3,3,0,9,0,7,1,1,0,0,0,0,3,0,0,5,8,21,2,0,0,0,0,1,0,2,0,0,1,0,0,5,0,0,1,2,0,0,0,1,5,10,0,1,4,0,1,0,0,0,1,0,0,0,15,2,0,0,4,3,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,11,1,0,0,0
6,3,0,0,4,0,0,0,1,18,1,6,1,8,0,30,4,0,32,0,1,0,5,18,0,6,0,0,0,17,3,0,5,2,0,0,0,0,3,2,0,0,0,35,0,39,22,0,19,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,1,1,5,10,3,3,0,0,1,0,0,0,0,20,12,6,0,8,1,4,1,3,0,0,2,5,13,1,0,0,0,8,0,2,2,0,0,1,18,0,7,0,2,0,3,0,0,0,7,1,0,0,0,0,0,0,1,1,0,5,2,23,0,17,0,14,1,9,0,0,6,3,0,0,0,4,0,33,2,0,11,0,0,2,3,0,0,6,2,16,7,0,0,9,0,2,0,3,2,0,1,1,1,3,0,0,2,0,1,0,0,0,23,0,1,0,0,1,0,0,0,3,1,0,0,0,1,1,2,0,0,2,0,11,0,0,11,0,2,0,19,6,1,0,0,14,9,0,0,0,24,0,24,0,25,0,1,0,0,0,0,0,0,0,19,26,5,0,0,0,14,0,0,10,0,3,0,21,0,7,0,0,10,0,0,4,3,0,7,0,9,0,0,0,0,1,12,4,0,1,1,6,0,0,0,2,14,0,0,0,8,0,0,0,0,0,0,7,0,0,4,3,4,4,0,2,0,0,0,0,0,0,0,0,28,0,2,0,0,0,2,17,3,20,0,3,4,9,11,3,0,33,5,1,0,1,2,6,0,14,1,8,0,0,9,0,0,0,0,0,1,7,0,0,0,0,0,3,0,9,0,0,0,1,0,0,18,0,0,22,12,0,2,5,0,7,1,3,29,2,2,5,18,0,9,0,0,1,0,0,0,3,1,0,15,6,46,0,0,0,0,0,14,3,0,0,0,3,0,0,18,0,0,0,2,1,0,0,2,1,4,0,2,0,0,0,0,0,0,25,0,0,0,8,0,0,0,4,4,0,0,6,0,0,0,0,0,2,0,0,0,0,0,4,0,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0
4,10,0,0,4,1,3,0,1,17,11,3,1,4,5,3,7,0,33,1,2,0,0,24,0,3,0,0,0,21,0,0,3,1,0,0,0,0,3,0,0,0,0,38,0,15,16,0,4,0,0,0,0,1,3,0,0,0,5,0,0,0,0,0,6,0,10,3,9,1,3,4,0,4,0,0,3,1,38,27,10,5,12,2,4,0,15,0,0,0,1,2,3,14,1,0,10,0,0,5,0,1,0,17,0,10,0,3,0,1,4,0,0,3,1,0,0,0,0,0,0,0,1,3,1,0,15,0,40,0,2,0,13,0,0,1,3,0,0,2,2,1,20,0,0,17,0,2,0,1,0,0,29,0,3,7,0,0,19,1,2,2,2,1,0,2,0,1,5,0,2,0,0,0,0,0,0,3,0,8,0,0,1,6,0,0,2,6,0,0,0,1,0,1,0,2,9,0,0,0,1,9,1,0,3,2,0,0,0,1,5,6,0,1,0,37,0,22,0,17,0,0,1,0,0,1,0,0,0,1,11,3,0,0,0,29,0,3,2,0,1,0,12,0,0,0,0,0,0,0,0,0,0,16,1,23,0,0,0,0,0,6,0,0,4,4,0,0,0,0,2,19,0,0,0,5,16,2,0,1,0,0,0,0,0,2,5,0,5,0,1,0,0,0,0,0,1,2,0,9,0,7,0,2,0,0,26,10,17,0,4,6,3,8,3,1,23,1,1,0,0,1,1,0,15,0,12,0,0,2,0,1,1,3,9,0,6,1,0,0,0,0,1,0,2,0,0,1,0,0,0,5,0,0,8,17,0,5,0,2,3,1,16,46,3,2,0,9,0,0,0,0,1,0,1,0,3,1,0,25,0,17,1,0,0,0,0,15,5,0,0,0,3,0,0,2,0,0,5,1,2,0,0,3,0,43,0,1,1,0,34,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,0,6,1,0,0,0,0,0,1,0,18,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,2,3,0
