"","trend","dpopdt","pop","seas_1","seas_2","seas_3","seas_4","seas_5","seas_6"
"V209",-23.0000000000002,20038.7675805257,2461755.94172082,0.666270666666667,0.156865333333342,0,0,1.33333333332969e-06,0.176862666666657
"V210",-22.9900000000002,20042.8307038491,2461956.34969579,0.665098666666669,0.187434666666647,1.06666666666376e-05,0,0,0.147456000000017
"V211",-22.9800000000002,20046.9135698672,2462156.79840071,0.657166666666683,0.221166666666613,0.000166666666666212,0,0,0.121500000000037
"V212",-22.9700000000003,20051.0161785801,2462357.288033,0.643114666666708,0.257418666666576,0.000682666666664804,0,0,0.0987840000000513
"V213",-22.9600000000003,20055.1385299877,2462557.81879009,0.62359066666674,0.295542666666537,0.00177466666666182,0,0,0.0790920000000609
"V214",-22.95,20059.2806240901,2462758.39086941,0.599242666666176,0.334890666667402,0.00365866666671016,0,0,0.0622079999997124
"V215",-22.9400000000001,20063.4424608871,2462959.00446838,0.570718666666132,0.37481466666737,0.00655066666672765,0,0,0.0479159999997702
"V216",-22.9300000000001,20067.6240403789,2463159.65978444,0.538666666666106,0.414666666667327,0.0106666666667467,0,0,0.0359999999998199
"V217",-22.9200000000001,20071.8253625654,2463360.357015,0.503734666666097,0.453798666667274,0.0162226666667667,0,0,0.0262439999998621
"V218",-22.9100000000001,20076.0464274467,2463561.0963575,0.466570666666101,0.491562666667214,0.0234346666667872,0,0,0.0184319999998973
"V219",-22.9000000000001,20080.2872350227,2463761.87800936,0.427822666666118,0.527310666667148,0.0325186666668074,0,0,0.0123479999999262
"V220",-22.8900000000001,20084.5477852934,2463962.702168,0.388138666666146,0.560394666667078,0.0436906666668269,0,0,0.00777599999994931
"V221",-22.8800000000001,20088.8280782589,2464163.56903087,0.348166666666183,0.590166666667005,0.0571666666668449,0,0,0.00449999999996726
"V222",-22.8700000000001,20093.1281139191,2464364.47879538,0.308554666666227,0.615978666666931,0.073162666666861,0,0,0.00230399999998062
"V223",-22.8600000000001,20097.447892274,2464565.43165896,0.269950666666276,0.637182666666859,0.0918946666668746,0,0,0.00097199999998998
"V224",-22.8500000000001,20101.7874133237,2464766.42781903,0.233002666666329,0.65313066666679,0.113578666666885,0,0,0.00028799999999594
"V225",-22.8400000000001,20106.146677068,2464967.46747303,0.198358666666384,0.663174666666725,0.138430666666892,0,0,3.59999999990831e-05
"V226",-22.8300000000002,20110.5256835072,2465168.55081838,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0
"V227",-22.8200000000002,20114.924432641,2465369.67805251,0.13843066666649,0.663174666666621,0.198358666666889,3.60000000007204e-05,0,0
"V228",-22.8100000000002,20119.3429244697,2465570.84937284,0.113578666666533,0.653130666666591,0.233002666666873,0.000288000000002489,0,0
"V229",-22.8000000000002,20123.781158993,2465772.06497681,0.0918946666665688,0.637182666666576,0.26995066666685,0.000972000000004716,0,0
"V230",-22.7900000000002,20128.2391362111,2465973.32506183,0.0731626666665983,0.615978666666573,0.308554666666821,0.00230400000000681,0,0
"V231",-22.7800000000002,20132.7168561239,2466174.62982534,0.0571666666666221,0.590166666666582,0.348166666666788,0.00450000000000819,0,0
"V232",-22.7700000000002,20137.2143187314,2466375.97946476,0.0436906666666406,0.5603946666666,0.388138666666751,0.00777600000000825,0,0
"V233",-22.7600000000002,20141.7315240337,2466577.37417753,0.0325186666666544,0.527310666666625,0.427822666666714,0.0123480000000064,0,0
"V234",-22.7500000000002,20146.2684720307,2466778.81416105,0.0234346666666642,0.491562666666655,0.466570666666678,0.0184320000000021,0,0
"V235",-22.7400000000002,20150.8251627224,2466980.29961277,0.0162226666666705,0.45379866666669,0.503734666666645,0.0262439999999947,0,0
"V236",-22.7300000000002,20155.4015961089,2467181.83073012,0.0106666666666739,0.414666666666727,0.538666666666616,0.0359999999999836,0,0
"V237",-22.7200000000003,20159.9977721901,2467383.40771051,0.00655066666667507,0.374814666666764,0.570718666666593,0.0479159999999683,0,0
"V238",-22.7100000000003,20164.6136909661,2467585.03075137,0.00365866666667451,0.334890666666799,0.599242666666578,0.0622079999999482,0,0
"V239",-22.7,20169.2493524369,2467786.70005014,0.00177466666663981,0.295542666665948,0.623590666667074,0.0790920000003375,0,0
"V240",-22.6900000000001,20173.9047566023,2467988.41580423,0.000682666666653161,0.257418666666011,0.643114666666964,0.0987840000003722,0,0
"V241",-22.6800000000001,20178.5799034625,2468190.17821108,0.000166666666661664,0.221166666666081,0.657166666666852,0.121500000000405,0,0
"V242",-22.6700000000001,20183.2747930174,2468391.98746811,1.06666666659099e-05,0.187434666666158,0.66509866666674,0.147456000000436,0,0
"V243",-22.6600000000001,20187.989425267,2468593.84377275,0,0.156865333332905,0.666270666666631,0.17686266666713,1.33333333351162e-06,0
"V244",-22.6500000000001,20192.7238002113,2468795.74732242,0,0.129781333332979,0.660522666666541,0.209610666667144,8.53333333360112e-05,0
"V245",-22.6400000000001,20197.4779178504,2468997.69831456,0,0.106009333333044,0.64843866666647,0.245094666667144,0.000457333333341,0
"V246",-22.6300000000001,20202.2517781843,2469199.69694659,0,0.0853333333331005,0.630666666666419,0.282666666667132,0.00133333333334789,0
"V247",-22.6200000000001,20207.0453812128,2469401.74341593,0,0.067537333333149,0.607854666666385,0.32167866666711,0.00292933333335609,0
"V248",-22.6100000000001,20211.8587269361,2469603.83792002,0,0.0524053333331903,0.580650666666366,0.361482666667079,0.005461333333365,0
"V249",-22.6000000000001,20216.6918153542,2469805.98065628,0,0.0397213333332249,0.54970266666636,0.401430666667041,0.00914533333337406,0
"V250",-22.5900000000001,20221.5446464669,2470008.17182214,0,0.0292693333332535,0.515658666666366,0.440874666666997,0.0141973333333826,0
"V251",-22.5800000000002,20226.4172202744,2470210.41161502,0,0.0208333333332765,0.479166666666382,0.479166666666951,0.0208333333333902,0
"V252",-22.5700000000002,20231.3095367767,2470412.70023235,0,0.0141973333332946,0.440874666666407,0.515658666666903,0.0292693333333961,0
"V253",-22.5600000000002,20236.2215959736,2470615.03787156,0,0.00914533333330838,0.401430666666437,0.549702666666855,0.0397213333333998,0
"V254",-22.5500000000002,20241.1533978653,2470817.42473008,0,0.00546133333331843,0.361482666666473,0.580650666666808,0.0524053333334006,0
"V255",-22.5400000000002,20246.1049424518,2471019.86100533,0,0.00292933333332534,0.321678666666511,0.607854666666766,0.0675373333333981,0
"V256",-22.5300000000002,20251.076229733,2471222.34689474,0,0.0013333333333297,0.28266666666655,0.630666666666728,0.0853333333333916,0
"V257",-22.5200000000002,20256.0672597089,2471424.88259573,0,0.000457333333332085,0.245094666666589,0.648438666666699,0.10600933333338,0
"V258",-22.5100000000002,20261.0780323795,2471627.46830574,0,8.53333333331005e-05,0.209610666666625,0.660522666666678,0.129781333333364,0
"V259",-22.5000000000002,20266.1085477449,2471830.10422219,0,1.33333333332969e-06,0.176862666666657,0.666270666666667,0.156865333333342,0
"V260",-22.4900000000002,20271.158805805,2472032.7905425,0,0,0.147456000000017,0.66509866666667,0.187434666666647,1.06666666666376e-05
"V261",-22.4800000000002,20276.2288065599,2472235.52746411,0,0,0.121500000000037,0.657166666666684,0.221166666666614,0.000166666666666212
"V262",-22.4700000000003,20281.3185500094,2472438.31518444,0,0,0.0987840000000513,0.643114666666708,0.257418666666576,0.000682666666664804
"V263",-22.4600000000003,20286.4280361538,2472641.15390092,0,0,0.0790920000000608,0.62359066666674,0.295542666666537,0.00177466666666183
"V264",-22.45,20291.5572649929,2472844.04381098,0,0,0.0622079999997123,0.599242666666176,0.334890666667402,0.00365866666671016
"V265",-22.4400000000001,20296.7062365267,2473046.98511203,0,0,0.0479159999997702,0.570718666666132,0.37481466666737,0.00655066666672765
"V266",-22.4300000000001,20301.8749507552,2473249.97800152,0,0,0.0359999999998199,0.538666666666106,0.414666666667327,0.0106666666667467
"V267",-22.4200000000001,20307.0634076785,2473453.02267686,0,0,0.0262439999998621,0.503734666666097,0.453798666667275,0.0162226666667667
"V268",-22.4100000000001,20312.2716072965,2473656.11933548,0,0,0.0184319999998973,0.466570666666101,0.491562666667214,0.0234346666667872
"V269",-22.4000000000001,20317.4995496092,2473859.26817481,0,0,0.0123479999999262,0.427822666666118,0.527310666667148,0.0325186666668074
"V270",-22.3900000000001,20322.7472346167,2474062.46939228,0,0,0.0077759999999493,0.388138666666146,0.560394666667078,0.0436906666668269
"V271",-22.3800000000001,20328.0146623189,2474265.72318531,0,0,0.00449999999996725,0.348166666666183,0.590166666667005,0.057166666666845
"V272",-22.3700000000001,20333.3018327158,2474469.02975134,0,0,0.00230399999998061,0.308554666666227,0.615978666666932,0.0731626666668611
"V273",-22.3600000000001,20338.6087458075,2474672.38928778,0,0,0.000971999999989978,0.269950666666276,0.637182666666859,0.0918946666668746
"V274",-22.3500000000001,20343.9354015939,2474875.80199206,0,0,0.000287999999995938,0.233002666666329,0.65313066666679,0.113578666666885
"V275",-22.3400000000001,20349.281800075,2475079.26806162,0,0,3.59999999990828e-05,0.198358666666384,0.663174666666725,0.138430666666892
"V276",-22.3300000000002,20354.6479412509,2475282.78769387,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894
"V277",-22.3200000000002,20360.0338251215,2475486.36108625,3.60000000007207e-05,0,0,0.13843066666649,0.663174666666621,0.198358666666889
"V278",-22.3100000000002,20365.4394516868,2475689.98843618,0.00028800000000249,0,0,0.113578666666533,0.653130666666591,0.233002666666874
"V279",-22.3000000000002,20370.8648209469,2475893.66994109,0.000972000000004719,0,0,0.0918946666665687,0.637182666666576,0.269950666666851
"V280",-22.2900000000002,20376.3099329017,2476097.40579841,0.00230400000000682,0,0,0.0731626666665983,0.615978666666574,0.308554666666821
"V281",-22.2800000000002,20381.7747875513,2476301.19620556,0.0045000000000082,0,0,0.057166666666622,0.590166666666582,0.348166666666788
"V282",-22.2700000000002,20387.2593848956,2476505.04135997,0.00777600000000827,0,0,0.0436906666666405,0.5603946666666,0.388138666666752
"V283",-22.2600000000002,20392.7637249346,2476708.94145907,0.0123480000000064,0,0,0.0325186666666544,0.527310666666625,0.427822666666714
"V284",-22.2500000000002,20398.2878076683,2476912.89670028,0.0184320000000021,0,0,0.0234346666666642,0.491562666666655,0.466570666666678
"V285",-22.2400000000002,20403.8316330968,2477116.90728103,0.0262439999999947,0,0,0.0162226666666705,0.45379866666669,0.503734666666645
"V286",-22.2300000000002,20409.39520122,2477320.97339875,0.0359999999999837,0,0,0.0106666666666739,0.414666666666727,0.538666666666616
"V287",-22.2200000000003,20414.978512038,2477525.09525086,0.0479159999999684,0,0,0.00655066666667506,0.374814666666764,0.570718666666593
"V288",-22.2100000000003,20420.5815655507,2477729.2730348,0.0622079999999482,0,0,0.0036586666666745,0.334890666666799,0.599242666666578
"V289",-22.2,20426.2043617582,2477933.50694798,0.0790920000003376,0,0,0.00177466666663981,0.295542666665948,0.623590666667074
"V290",-22.1900000000001,20431.8469006604,2478137.79718784,0.0987840000003723,0,0,0.000682666666653157,0.257418666666011,0.643114666666964
"V291",-22.1800000000001,20437.5091822573,2478342.14395181,0.121500000000405,0,0,0.000166666666661662,0.221166666666081,0.657166666666852
"V292",-22.1700000000001,20443.1912065489,2478546.5474373,0.147456000000436,0,0,1.06666666659096e-05,0.187434666666158,0.66509866666674
"V293",-22.1600000000001,20448.8929735353,2478751.00784175,0.17686266666713,1.33333333351168e-06,0,0,0.156865333332905,0.666270666666631
"V294",-22.1500000000001,20454.6144832164,2478955.52536258,0.209610666667144,8.53333333360123e-05,0,0,0.129781333332979,0.660522666666541
"V295",-22.1400000000001,20460.3557355922,2479160.10019722,0.245094666667145,0.000457333333341003,0,0,0.106009333333044,0.64843866666647
"V296",-22.1300000000001,20466.1167306628,2479364.7325431,0.282666666667133,0.00133333333334789,0,0,0.0853333333331005,0.630666666666419
"V297",-22.1200000000001,20471.8974684281,2479569.42259764,0.32167866666711,0.0029293333333561,0,0,0.067537333333149,0.607854666666385
"V298",-22.1100000000001,20477.6979488881,2479774.17055828,0.361482666667079,0.00546133333336502,0,0,0.0524053333331903,0.580650666666366
"V299",-22.1000000000001,20483.5181720429,2479978.97662243,0.401430666667041,0.00914533333337408,0,0,0.0397213333332249,0.54970266666636
"V300",-22.0900000000001,20489.3581378924,2480183.84098752,0.440874666666998,0.0141973333333827,0,0,0.0292693333332535,0.515658666666366
"V301",-22.0800000000002,20495.2178464366,2480388.76385099,0.479166666666951,0.0208333333333902,0,0,0.0208333333332765,0.479166666666382
"V302",-22.0700000000002,20501.0972976756,2480593.74541026,0.515658666666903,0.0292693333333961,0,0,0.0141973333332946,0.440874666666406
"V303",-22.0600000000002,20506.9964916093,2480798.78586276,0.549702666666855,0.0397213333333998,0,0,0.00914533333330838,0.401430666666437
"V304",-22.0500000000002,20512.9154282377,2481003.8854059,0.580650666666808,0.0524053333334007,0,0,0.00546133333331843,0.361482666666472
"V305",-22.0400000000002,20518.8541075609,2481209.04423713,0.607854666666766,0.0675373333333982,0,0,0.00292933333332534,0.321678666666511
"V306",-22.0300000000002,20524.8125295788,2481414.26255386,0.630666666666729,0.0853333333333917,0,0,0.00133333333332969,0.28266666666655
"V307",-22.0200000000002,20530.7906942915,2481619.54055353,0.648438666666699,0.106009333333381,0,0,0.000457333333332085,0.245094666666589
"V308",-22.0100000000002,20536.7886016989,2481824.87843356,0.660522666666678,0.129781333333364,0,0,8.53333333331005e-05,0.209610666666625
"V309",-22.0000000000002,20542.806251801,2482030.27639137,0.666270666666667,0.156865333333342,0,0,1.33333333332969e-06,0.176862666666657
"V310",-21.9900000000002,20548.8436445978,2482235.7346244,0.665098666666669,0.187434666666647,1.06666666666376e-05,0,0,0.147456000000017
"V311",-21.9800000000002,20554.9007800894,2482441.25333007,0.657166666666683,0.221166666666613,0.000166666666666212,0,0,0.121500000000037
"V312",-21.9700000000003,20560.9776582757,2482646.83270581,0.643114666666708,0.257418666666576,0.000682666666664804,0,0,0.0987840000000513
"V313",-21.9600000000003,20567.0742791568,2482852.47294905,0.62359066666674,0.295542666666537,0.00177466666666182,0,0,0.0790920000000609
"V314",-21.95,20573.1906427327,2483058.17425721,0.599242666666176,0.334890666667402,0.00365866666671016,0,0,0.0622079999997124
"V315",-21.9400000000001,20579.3267490033,2483263.93682771,0.570718666666132,0.37481466666737,0.00655066666672765,0,0,0.0479159999997702
"V316",-21.9300000000001,20585.4825979685,2483469.760858,0.538666666666106,0.414666666667327,0.0106666666667467,0,0,0.0359999999998199
"V317",-21.9200000000001,20591.6581896285,2483675.64654548,0.503734666666097,0.453798666667274,0.0162226666667667,0,0,0.0262439999998621
"V318",-21.9100000000001,20597.8535239832,2483881.5940876,0.466570666666101,0.491562666667214,0.0234346666667872,0,0,0.0184319999998973
"V319",-21.9000000000001,20604.0686010327,2484087.60368177,0.427822666666118,0.527310666667148,0.0325186666668074,0,0,0.0123479999999262
"V320",-21.8900000000001,20610.3034207769,2484293.67552543,0.388138666666146,0.560394666667078,0.0436906666668269,0,0,0.00777599999994931
"V321",-21.8800000000001,20616.5579832158,2484499.809816,0.348166666666183,0.590166666667005,0.0571666666668449,0,0,0.00449999999996726
"V322",-21.8700000000001,20622.8322883495,2484706.0067509,0.308554666666227,0.615978666666931,0.073162666666861,0,0,0.00230399999998062
"V323",-21.8600000000001,20629.1263361779,2484912.26652757,0.269950666666276,0.637182666666859,0.0918946666668746,0,0,0.00097199999998998
"V324",-21.8500000000001,20635.4401267011,2485118.58934343,0.233002666666329,0.65313066666679,0.113578666666885,0,0,0.00028799999999594
"V325",-21.8400000000001,20641.7736599189,2485324.97539591,0.198358666666384,0.663174666666725,0.138430666666892,0,0,3.59999999990831e-05
"V326",-21.8300000000002,20648.1269358315,2485531.42488244,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0
"V327",-21.8200000000002,20654.4999544389,2485737.93800044,0.13843066666649,0.663174666666621,0.198358666666889,3.60000000007204e-05,0,0
"V328",-21.8100000000002,20660.892715741,2485944.51494734,0.113578666666533,0.653130666666591,0.233002666666873,0.000288000000002489,0,0
"V329",-21.8000000000002,20667.3052197378,2486151.15592056,0.0918946666665688,0.637182666666576,0.26995066666685,0.000972000000004716,0,0
"V330",-21.7900000000002,20673.7374664293,2486357.86111754,0.0731626666665983,0.615978666666573,0.308554666666821,0.00230400000000681,0,0
